"","zip_code","year","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share"
"2040","90502","2017",NA,NA,NA,NA,17,4.69418557276231,NA
"2041","90503","2008",NA,NA,NA,NA,4,3.855,NA
"2042","90503","2009",NA,NA,NA,NA,6,3.65,NA
"2043","90503","2010",NA,NA,NA,NA,3,4.32793463054814,NA
"2044","90503","2011",NA,NA,NA,NA,11,4.195,NA
"2045","90503","2012",NA,NA,NA,NA,11,4.29759286878707,NA
"2046","90503","2013",NA,NA,NA,NA,30,4.17603150197126,NA
"2047","90503","2014",NA,NA,NA,NA,34,4.56318602015396,NA
"2048","90503","2015",NA,NA,NA,NA,66,4.89022987829645,NA
"2049","90503","2016",NA,NA,NA,NA,60,4.77358851703081,NA
"2050","90503","2017",NA,NA,NA,NA,45,5.3248556377147,NA
"2051","90504","2008",NA,NA,NA,NA,1,3.78,NA
"2052","90504","2009",NA,NA,NA,NA,7,3.12557142857143,NA
"2053","90504","2010",NA,NA,NA,NA,6,3.07892025944296,NA
"2054","90504","2011",NA,NA,NA,NA,13,4.13263287647111,NA
"2055","90504","2012",NA,NA,NA,NA,16,3.2577128243037,NA
"2056","90504","2013",NA,NA,NA,NA,19,4.44284829012631,NA
"2057","90504","2014",NA,NA,NA,NA,26,4.7432417603381,NA
"2058","90504","2015",NA,NA,NA,NA,40,4.55076669493297,NA
"2059","90504","2016",NA,NA,NA,NA,76,4.65836425279613,NA
"2060","90504","2017",NA,NA,NA,NA,48,5.1470711721679,NA
"2061","90505","2008",NA,NA,NA,NA,2,3.25,NA
"2062","90505","2009",NA,NA,NA,NA,8,4.215125,NA
"2063","90505","2010",NA,NA,NA,NA,11,3.87363636363636,NA
"2064","90505","2011",NA,NA,NA,NA,12,7.25374650260715,NA
"2065","90505","2012",NA,NA,NA,NA,22,4.42875602649925,NA
"2066","90505","2014",NA,NA,NA,NA,40,4.84012040251812,NA
"2067","90505","2015",NA,NA,NA,NA,84,5.37914016830946,NA
"2068","90505","2016",NA,NA,NA,NA,57,5.26996775856399,NA
"2069","90505","2017",NA,NA,NA,NA,36,5.99010090725766,NA
"2070","90601","2008",NA,NA,NA,NA,2,4.644,NA
"2071","90601","2009",NA,NA,NA,NA,4,3.18325,NA
"2072","90601","2010",NA,NA,NA,NA,2,4.7385,NA
"2073","90601","2011",NA,NA,NA,NA,16,4.43942066482259,NA
"2074","90601","2012",NA,NA,NA,NA,15,3.89959633727585,NA
"2075","90601","2013",NA,NA,NA,NA,36,5.60254244563144,NA
"2076","90601","2014",NA,NA,NA,NA,52,5.81920812666921,NA
"2077","90601","2015",NA,NA,NA,NA,70,5.45705895518719,NA
"2078","90601","2016",NA,NA,NA,NA,75,6.14325464624937,NA
"2079","90601","2017",NA,NA,NA,NA,60,6.65091119866065,NA
"2080","90602","2008",NA,NA,NA,NA,1,8.1,NA
"2081","90602","2009",NA,NA,NA,NA,3,4.725,NA
"2082","90602","2010",NA,NA,NA,NA,3,3.62866882869134,NA
"2083","90602","2011",NA,NA,NA,NA,2,3.43,NA
"2084","90602","2012",NA,NA,NA,NA,6,3.80903376573827,NA
"2085","90602","2013",NA,NA,NA,NA,10,6.48887123235406,NA
"2086","90602","2014",NA,NA,NA,NA,21,4.7267437001508,NA
"2087","90602","2015",NA,NA,NA,NA,47,5.60332097546457,NA
"2088","90602","2016",NA,NA,NA,NA,52,5.08147871588938,NA
"2089","90602","2017",NA,NA,NA,NA,32,6.21093003106808,NA
"2090","90603","2008",NA,NA,NA,NA,2,4.41298168637925,NA
"2091","90603","2009",NA,NA,NA,NA,10,4.498,NA
"2092","90603","2010",NA,NA,NA,NA,5,4.442,NA
"2093","90603","2011",NA,NA,NA,NA,16,4.30450767836704,NA
"2094","90603","2012",NA,NA,NA,NA,17,4.11673548488453,NA
"2095","90603","2013",NA,NA,NA,NA,31,6.15618941305338,NA
"2096","90603","2014",NA,NA,NA,NA,33,6.17749309192651,NA
"2097","90603","2015",NA,NA,NA,NA,82,5.66609857067104,NA
"2098","90603","2016",NA,NA,NA,NA,87,6.49761634430902,NA
"2099","90603","2017",NA,NA,NA,NA,63,6.23923710219239,NA
"2100","90604","2008",NA,NA,NA,NA,2,3.405,NA
"2101","90604","2009",NA,NA,NA,NA,5,4.907,NA
"2102","90604","2010",NA,NA,NA,NA,4,3.0875,NA
"2103","90604","2011",NA,NA,NA,NA,11,3.22709090909091,NA
"2104","90604","2014",NA,NA,NA,NA,60,4.99680583110772,NA
"2105","90604","2015",NA,NA,NA,NA,108,5.43289540171489,NA
"2106","90604","2016",NA,NA,NA,NA,162,5.39273252648155,NA
"2107","90604","2017",NA,NA,NA,NA,75,5.56300037996425,NA
"2108","90605","2008",NA,NA,NA,NA,3,3.27933333333333,NA
"2109","90605","2009",NA,NA,NA,NA,5,2.9142,NA
"2110","90605","2010",NA,NA,NA,NA,6,3.83693049726568,NA
"2111","90605","2011",NA,NA,NA,NA,16,4.40259509729111,NA
"2112","90605","2012",NA,NA,NA,NA,15,4.7923255754801,NA
"2113","90605","2013",NA,NA,NA,NA,22,6.13708655613749,NA
"2114","90605","2014",NA,NA,NA,NA,41,5.30247380910284,NA
"2115","90605","2015",NA,NA,NA,NA,80,5.75020432658362,NA
"2116","90605","2016",NA,NA,NA,NA,108,5.67354769448103,NA
"2117","90605","2017",NA,NA,NA,NA,78,5.83970563622882,NA
"2118","90606","2008",NA,NA,NA,NA,1,5.94,NA
"2119","90606","2009",NA,NA,NA,NA,1,1.8,NA
"2120","90606","2010",NA,NA,NA,NA,2,3.825,NA
"2121","90606","2011",NA,NA,NA,NA,1,8.82,NA
"2122","90606","2012",NA,NA,NA,NA,3,4.32982830980542,NA
"2123","90606","2013",NA,NA,NA,NA,4,5.87625,NA
"2124","90606","2014",NA,NA,NA,NA,25,4.35342815719191,NA
"2125","90606","2015",NA,NA,NA,NA,50,4.41214942680448,NA
"2126","90606","2017",NA,NA,NA,NA,32,5.03075781336979,NA
"2127","90608","2016",NA,NA,NA,NA,1,5.4160125588697,NA
"2128","90610","2016",NA,NA,NA,NA,1,4.77,NA
"2129","90620","2008",NA,NA,NA,NA,5,3.83906875238459,NA
"2130","90620","2009",NA,NA,NA,NA,11,4.34736363636364,NA
"2131","90620","2010",NA,NA,NA,NA,20,3.83215,NA
"2132","90620","2011",NA,NA,NA,NA,21,4.69885714285714,NA
"2133","90620","2012",NA,NA,NA,NA,28,4.60044896985883,NA
"2134","90620","2013",NA,NA,NA,NA,53,4.94589563971695,NA
"2135","90620","2014",NA,NA,NA,NA,99,4.95772561170653,NA
"2136","90620","2015",NA,NA,NA,NA,228,5.40227515624995,NA
"2137","90620","2016",NA,NA,NA,NA,194,5.59805560784263,NA
"2138","90620","2017",NA,NA,NA,NA,165,5.17057949579281,NA
"2139","90621","2008",NA,NA,NA,NA,1,8.19,NA
"2140","90621","2009",NA,NA,NA,NA,2,2.4125,NA
"2141","90621","2010",NA,NA,NA,NA,4,18.0853920259443,NA
"2142","90621","2011",NA,NA,NA,NA,8,4.37686045402518,NA
"2143","90621","2012",NA,NA,NA,NA,18,5.74619875789563,NA
"2144","90621","2013",NA,NA,NA,NA,23,5.36532037224425,NA
"2145","90621","2014",NA,NA,NA,NA,49,5.2140342991069,NA
"2146","90621","2015",NA,NA,NA,NA,78,5.92142408189848,NA
"2147","90621","2016",NA,NA,NA,NA,204,3.40535875815752,NA
"2148","90621","2017",NA,NA,NA,NA,83,4.77345007785325,NA
"2149","90622","2016",NA,NA,NA,NA,1,8.39377816617831,NA
"2150","90622","2017",NA,NA,NA,NA,1,4.93,NA
"2151","90623","2008",NA,NA,NA,NA,1,5.511,NA
"2152","90623","2009",NA,NA,NA,NA,6,3.821,NA
"2153","90623","2010",NA,NA,NA,NA,9,3.23777777777778,NA
"2154","90623","2011",NA,NA,NA,NA,15,3.64966666666667,NA
"2155","90623","2012",NA,NA,NA,NA,21,3.90216420486546,NA
"2156","90623","2013",NA,NA,NA,NA,38,5.37679401192795,NA
"2157","90623","2014",NA,NA,NA,NA,40,5.30228443342236,NA
"2158","90623","2015",NA,NA,NA,NA,74,6.23606746405309,NA
"2159","90623","2016",NA,NA,NA,NA,61,6.04644888918529,NA
"2160","90623","2017",NA,NA,NA,NA,47,6.65307937435847,NA
"2161","90625","2009",NA,NA,NA,NA,1,7.224,NA
"2162","90630","2008",NA,NA,NA,NA,8,5.24025,NA
"2163","90630","2009",NA,NA,NA,NA,30,4.63612722879308,NA
"2164","90630","2010",NA,NA,NA,NA,35,3.35428571428571,NA
"2165","90630","2011",NA,NA,NA,NA,36,4.09067127686634,NA
"2166","90630","2013",NA,NA,NA,NA,84,5.28220765429407,NA
"2167","90630","2014",NA,NA,NA,NA,108,5.14411734989473,NA
"2168","90630","2015",NA,NA,NA,NA,188,5.96856839465289,NA
"2169","90630","2016",NA,NA,NA,NA,169,6.04045933627122,NA
"2170","90630","2017",NA,NA,NA,NA,151,5.38131945976504,NA
"2171","90631","2008",NA,NA,NA,NA,5,6.971,NA
"2172","90631","2009",NA,NA,NA,NA,19,4.37578947368421,NA
"2173","90631","2010",NA,NA,NA,NA,28,4.73007847331989,NA
"2174","90631","2011",NA,NA,NA,NA,35,4.92325714285714,NA
"2175","90631","2012",NA,NA,NA,NA,42,6.01147008593594,NA
"2176","90631","2013",NA,NA,NA,NA,71,5.7247268110763,NA
"2177","90631","2014",NA,NA,NA,NA,116,6.43194676617243,NA
"2178","90631","2015",NA,NA,NA,NA,249,5.74915996441213,NA
"2179","90631","2016",NA,NA,NA,NA,245,6.49193884000761,NA
"2180","90631","2017",NA,NA,NA,NA,156,6.77051577343405,NA
"2181","90638","2008",NA,NA,NA,NA,4,4.609,NA
"2182","90638","2009",NA,NA,NA,NA,9,3.87544444444444,NA
"2183","90638","2010",NA,NA,NA,NA,21,4.06176190476191,NA
"2184","90638","2011",NA,NA,NA,NA,23,4.2184593334771,NA
"2185","90638","2012",NA,NA,NA,NA,29,4.44585805628281,NA
"2186","90638","2013",NA,NA,NA,NA,42,5.32635804218673,NA
"2187","90638","2014",NA,NA,NA,NA,67,5.61665863547581,NA
"2188","90638","2015",NA,NA,NA,NA,159,5.54268129256852,NA
"2189","90638","2016",NA,NA,NA,NA,194,5.70309590449642,NA
"2190","90638","2017",NA,NA,NA,NA,116,6.02081118927081,NA
"2191","90640","2008",NA,NA,NA,NA,3,3.765,NA
"2192","90640","2009",NA,NA,NA,NA,1,6.9,NA
"2193","90640","2011",NA,NA,NA,NA,3,3.34166666666667,NA
"2194","90640","2012",NA,NA,NA,NA,6,4.64333333333333,NA
"2195","90640","2013",NA,NA,NA,NA,16,5.35617409862648,NA
"2196","90640","2014",NA,NA,NA,NA,32,5.19777772081267,NA
"2197","90640","2015",NA,NA,NA,NA,67,4.47065762633421,NA
"2198","90640","2016",NA,NA,NA,NA,76,5.65715370301242,NA
"2199","90640","2017",NA,NA,NA,NA,87,4.51007665637505,NA
"2200","90650","2009",NA,NA,NA,NA,5,2.2202,NA
"2201","90650","2010",NA,NA,NA,NA,8,2.30307287294926,NA
"2202","90650","2011",NA,NA,NA,NA,4,3.33,NA
"2203","90650","2012",NA,NA,NA,NA,19,3.64673587823049,NA
"2204","90650","2013",NA,NA,NA,NA,27,4.01818818093179,NA
"2205","90650","2014",NA,NA,NA,NA,58,4.40476236366746,NA
"2206","90650","2015",NA,NA,NA,NA,134,4.610898819431,NA
"2207","90650","2016",NA,NA,NA,NA,276,4.92903238600884,NA
"2208","90650","2017",NA,NA,NA,NA,189,4.97025374326893,NA
"2209","90660","2008",NA,NA,NA,NA,1,2.1,NA
"2210","90660","2009",NA,NA,NA,NA,1,2.45,NA
"2211","90660","2010",NA,NA,NA,NA,3,3.10833333333333,NA
"2212","90660","2011",NA,NA,NA,NA,5,4.0692,NA
"2213","90660","2012",NA,NA,NA,NA,8,6.76267025944296,NA
"2214","90660","2013",NA,NA,NA,NA,7,6.177,NA
"2215","90660","2014",NA,NA,NA,NA,24,4.9754864078596,NA
"2216","90660","2015",NA,NA,NA,NA,105,5.13323206757367,NA
"2217","90660","2016",NA,NA,NA,NA,145,4.89431433839983,NA
"2218","90660","2017",NA,NA,NA,NA,99,5.22951371623473,NA
"2219","90670","2009",NA,NA,NA,NA,12,1.444,NA
"2220","90670","2010",NA,NA,NA,NA,79,1.44129650003139,NA
"2221","90670","2011",NA,NA,NA,NA,31,2.03154602404893,NA
"2222","90670","2012",NA,NA,NA,NA,38,1.63567065603727,NA
"2223","90670","2013",NA,NA,NA,NA,160,1.64296978729493,NA
"2224","90670","2014",NA,NA,NA,NA,80,1.95845877050744,NA
"2225","90670","2015",NA,NA,NA,NA,23,4.25924269395599,NA
"2226","90670","2016",NA,NA,NA,NA,32,5.47985544089281,NA
"2227","90670","2017",NA,NA,NA,NA,21,4.76168861025776,NA
"2228","90680","2008",NA,NA,NA,NA,1,6.88,NA
"2229","90680","2009",NA,NA,NA,NA,3,3.96666666666667,NA
"2230","90680","2011",NA,NA,NA,NA,2,3.395,NA
"2231","90680","2012",NA,NA,NA,NA,9,5.16833333333333,NA
"2232","90680","2014",NA,NA,NA,NA,13,4.63099081384087,NA
"2233","90680","2015",NA,NA,NA,NA,32,5.03067517301959,NA
"2234","90680","2016",NA,NA,NA,NA,70,5.57159714164908,NA
"2235","90680","2017",NA,NA,NA,NA,34,5.6325580951107,NA
"2236","90700","2009",NA,NA,NA,NA,1,2.025,NA
"2237","90701","2010",NA,NA,NA,NA,2,4.068,NA
"2238","90701","2011",NA,NA,NA,NA,1,4.48,NA
"2239","90701","2012",NA,NA,NA,NA,7,5.13614024091132,NA
"2240","90701","2013",NA,NA,NA,NA,9,5.62918546780279,NA
"2241","90701","2014",NA,NA,NA,NA,12,4.76968428080885,NA
"2242","90701","2015",NA,NA,NA,NA,41,5.73425486145408,NA
"2243","90701","2016",NA,NA,NA,NA,48,5.40937206989758,NA
"2244","90701","2017",NA,NA,NA,NA,31,5.99953972857672,NA
"2245","90702","2015",NA,NA,NA,NA,1,7.30590388192236,NA
"2246","90703","2008",NA,NA,NA,NA,6,5.232,NA
"2247","90703","2009",NA,NA,NA,NA,10,3.8917,NA
"2248","90703","2010",NA,NA,NA,NA,19,3.24491606257154,NA
"2249","90703","2011",NA,NA,NA,NA,25,4.60441666539489,NA
"2250","90703","2012",NA,NA,NA,NA,44,4.00540213658909,NA
"2251","90703","2013",NA,NA,NA,NA,71,5.25975306704784,NA
"2252","90703","2014",NA,NA,NA,NA,111,5.27929890248891,NA
"2253","90703","2015",NA,NA,NA,NA,182,5.99915759913709,NA
"2254","90703","2016",NA,NA,NA,NA,204,6.06280174316737,NA
"2255","90703","2017",NA,NA,NA,NA,132,5.73437976448512,NA
"2256","90704","2008",NA,NA,NA,NA,6,3.00191720717284,NA
"2257","90704","2009",NA,NA,NA,NA,2,2.96,NA
"2258","90704","2010",NA,NA,NA,NA,1,1.1446012972148,NA
"2259","90704","2014",NA,NA,NA,NA,2,5.11528233498665,NA
"2260","90704","2015",NA,NA,NA,NA,1,3.09042350247997,NA
"2261","90704","2016",NA,NA,NA,NA,2,8.327216254923,NA
"2262","90704","2017",NA,NA,NA,NA,1,4.02,NA
"2263","90706","2008",NA,NA,NA,NA,2,5.483,NA
"2264","90706","2009",NA,NA,NA,NA,9,4.73222222222222,NA
"2265","90706","2010",NA,NA,NA,NA,7,3.144,NA
"2266","90706","2011",NA,NA,NA,NA,2,2.784,NA
"2267","90706","2012",NA,NA,NA,NA,9,4.12422018737547,NA
"2268","90706","2013",NA,NA,NA,NA,27,5.39768394873317,NA
"2269","90706","2014",NA,NA,NA,NA,45,4.42514112510068,NA
"2270","90706","2015",NA,NA,NA,NA,163,4.79609783168497,NA
"2271","90706","2016",NA,NA,NA,NA,196,4.47324390864454,NA
"2272","90706","2017",NA,NA,NA,NA,94,5.86402553592959,NA
"2273","90710","2009",NA,NA,NA,NA,3,4.21666666666667,NA
"2274","90710","2010",NA,NA,NA,NA,3,4.21333333333333,NA
"2275","90710","2011",NA,NA,NA,NA,6,4.21916666666667,NA
"2276","90710","2012",NA,NA,NA,NA,8,4.93875,NA
"2277","90710","2013",NA,NA,NA,NA,28,5.1826636779855,NA
"2278","90710","2014",NA,NA,NA,NA,19,4.3882151248017,NA
"2279","90710","2015",NA,NA,NA,NA,11,5.44241649184066,NA
"2280","90710","2016",NA,NA,NA,NA,41,4.67739188678596,NA
"2281","90710","2017",NA,NA,NA,NA,23,6.25394373922352,NA
"2282","90711","2008",NA,NA,NA,NA,1,4.224,NA
"2283","90712","2008",NA,NA,NA,NA,2,3.564,NA
"2284","90712","2009",NA,NA,NA,NA,4,2.0775,NA
"2285","90712","2010",NA,NA,NA,NA,19,3.89399903612522,NA
"2286","90712","2011",NA,NA,NA,NA,10,4.58674418161007,NA
"2287","90712","2012",NA,NA,NA,NA,24,4.47415212069185,NA
"2288","90712","2013",NA,NA,NA,NA,25,4.80152595192675,NA
"2289","90712","2014",NA,NA,NA,NA,41,4.91180735336541,NA
"2290","90712","2015",NA,NA,NA,NA,121,4.95812134395806,NA
"2291","90712","2016",NA,NA,NA,NA,136,5.28849386281077,NA
"2292","90712","2017",NA,NA,NA,NA,95,5.54915757340257,NA
"2293","90713","2008",NA,NA,NA,NA,1,3.96,NA
"2294","90713","2009",NA,NA,NA,NA,7,3.83428571428571,NA
"2295","90713","2010",NA,NA,NA,NA,16,3.0265157621137,NA
"2296","90713","2011",NA,NA,NA,NA,11,4.07207141618397,NA
"2297","90713","2012",NA,NA,NA,NA,31,3.75401863361682,NA
"2298","90713","2013",NA,NA,NA,NA,20,4.56113744753911,NA
"2299","90713","2014",NA,NA,NA,NA,31,4.32718243467773,NA
"2300","90713","2015",NA,NA,NA,NA,106,4.80887206833853,NA
"2301","90713","2016",NA,NA,NA,NA,119,5.21794708395452,NA
"2302","90713","2017",NA,NA,NA,NA,105,5.95158837676861,NA
"2303","90715","2008",NA,NA,NA,NA,2,4.485,NA
"2304","90715","2009",NA,NA,NA,NA,5,3.396,NA
"2305","90715","2010",NA,NA,NA,NA,3,2.628,NA
"2306","90715","2011",NA,NA,NA,NA,1,5.88,NA
"2307","90715","2012",NA,NA,NA,NA,7,3.66571428571429,NA
"2308","90715","2013",NA,NA,NA,NA,8,4.53228920259443,NA
"2309","90715","2014",NA,NA,NA,NA,11,5.30349276820089,NA
"2310","90715","2015",NA,NA,NA,NA,25,4.4673784705299,NA
"2311","90715","2016",NA,NA,NA,NA,44,5.41320161860871,NA
"2312","90715","2017",NA,NA,NA,NA,42,5.30060013331706,NA
"2313","90716","2010",NA,NA,NA,NA,1,5.46,NA
"2314","90716","2011",NA,NA,NA,NA,3,1.58333333333333,NA
"2315","90716","2013",NA,NA,NA,NA,1,3.75,NA
"2316","90716","2014",NA,NA,NA,NA,3,4.90726185934122,NA
"2317","90716","2015",NA,NA,NA,NA,9,4.82074644306917,NA
"2318","90716","2016",NA,NA,NA,NA,18,4.46642748724776,NA
"2319","90716","2017",NA,NA,NA,NA,8,4.60672988543794,NA
"2320","90717","2008",NA,NA,NA,NA,4,8.425,NA
"2321","90717","2009",NA,NA,NA,NA,5,5.0672,NA
"2322","90717","2010",NA,NA,NA,NA,6,4.36833333333333,NA
"2323","90717","2011",NA,NA,NA,NA,10,3.1047,NA
"2324","90717","2012",NA,NA,NA,NA,12,4.2226651405316,NA
"2325","90717","2013",NA,NA,NA,NA,9,4.93866666666667,NA
"2326","90717","2014",NA,NA,NA,NA,20,5.99166402136589,NA
"2327","90717","2015",NA,NA,NA,NA,44,5.41894421257146,NA
"2328","90717","2016",NA,NA,NA,NA,18,5.45008778089378,NA
"2329","90717","2017",NA,NA,NA,NA,23,6.61196720367303,NA
"2330","90720","2008",NA,NA,NA,NA,10,4.2299,NA
"2331","90720","2009",NA,NA,NA,NA,26,4.65812636838552,NA
"2332","90720","2010",NA,NA,NA,NA,26,4.62406938044786,NA
"2333","90720","2011",NA,NA,NA,NA,42,5.11416697552733,NA
"2334","90720","2012",NA,NA,NA,NA,39,5.42710698598108,NA
"2335","90720","2013",NA,NA,NA,NA,59,5.85644279903517,NA
"2336","90720","2014",NA,NA,NA,NA,92,6.648878809117,NA
"2337","90720","2015",NA,NA,NA,NA,110,6.97907410656968,NA
"2338","90720","2016",NA,NA,NA,NA,94,7.26696426709663,NA
"2339","90720","2017",NA,NA,NA,NA,76,6.9788783296808,NA
"2340","90722","2010",NA,NA,NA,NA,1,4.59,NA
"2341","90723","2009",NA,NA,NA,NA,2,3.3,NA
"2342","90723","2011",NA,NA,NA,NA,2,1.8623006486074,NA
"2343","90723","2012",NA,NA,NA,NA,3,3.09333333333333,NA
"2344","90723","2013",NA,NA,NA,NA,5,40.1793325448302,NA
"2345","90723","2014",NA,NA,NA,NA,16,5.22925863220145,NA
"2346","90723","2015",NA,NA,NA,NA,38,4.32323823524328,NA
"2347","90723","2017",NA,NA,NA,NA,41,4.97909617608946,NA
"2348","90727","2009",NA,NA,NA,NA,1,5.16,NA
"2349","90731","2008",NA,NA,NA,NA,3,3.28833333333333,NA
"2350","90731","2009",NA,NA,NA,NA,6,3.49666666666667,NA
"2351","90731","2010",NA,NA,NA,NA,11,4.36318181818182,NA
"2352","90731","2011",NA,NA,NA,NA,11,4.54727272727273,NA
"2353","90731","2012",NA,NA,NA,NA,24,4.64016666666667,NA
"2354","90731","2013",NA,NA,NA,NA,49,4.50267346938776,NA
"2355","90731","2014",NA,NA,NA,NA,25,3.86212590614269,NA
"2356","90731","2015",NA,NA,NA,NA,37,5.07496693277751,NA
"2357","90731","2016",NA,NA,NA,NA,80,4.67439974061233,NA
"2358","90731","2017",NA,NA,NA,NA,41,4.83426829268293,NA
"2359","90732","2008",NA,NA,NA,NA,1,5.94,NA
"2360","90732","2009",NA,NA,NA,NA,3,4.83833333333333,NA
"2361","90732","2010",NA,NA,NA,NA,13,5.32907692307692,NA
"2362","90732","2011",NA,NA,NA,NA,10,4.986,NA
"2363","90732","2012",NA,NA,NA,NA,25,4.7646,NA
"2364","90732","2013",NA,NA,NA,NA,83,4.20738554216867,NA
"2365","90732","2014",NA,NA,NA,NA,29,5.52472413793103,NA
"2366","90732","2015",NA,NA,NA,NA,12,6.38655437324233,NA
"2367","90732","2016",NA,NA,NA,NA,24,5.73091666666667,NA
"2368","90732","2017",NA,NA,NA,NA,21,6.13857142857143,NA
"2369","90740","2008",NA,NA,NA,NA,10,4.68646077832888,NA
"2370","90740","2009",NA,NA,NA,NA,12,4.24283333333333,NA
"2371","90740","2010",NA,NA,NA,NA,25,3.91328418161007,NA
"2372","90740","2011",NA,NA,NA,NA,20,4.08667705074399,NA
"2373","90740","2012",NA,NA,NA,NA,14,3.82437161388783,NA
"2374","90740","2013",NA,NA,NA,NA,30,5.14721943278647,NA
"2375","90740","2014",NA,NA,NA,NA,39,5.79198686154238,NA
"2376","90740","2015",NA,NA,NA,NA,61,6.54305985421725,NA
"2377","90740","2016",NA,NA,NA,NA,42,6.5732706375964,NA
"2378","90740","2017",NA,NA,NA,NA,37,7.10178799315115,NA
"2379","90742","2014",NA,NA,NA,NA,2,5.6725,NA
"2380","90742","2015",NA,NA,NA,NA,1,14.715,NA
"2381","90742","2016",NA,NA,NA,NA,1,5.175,NA
"2382","90742","2017",NA,NA,NA,NA,1,4.87548689949063,NA
"2383","90743","2009",NA,NA,NA,NA,1,3.78,NA
"2384","90743","2010",NA,NA,NA,NA,1,4.14,NA
"2385","90743","2013",NA,NA,NA,NA,1,4.69286531858069,NA
"2386","90743","2014",NA,NA,NA,NA,1,6.18084700495994,NA
"2387","90743","2016",NA,NA,NA,NA,1,5.55,NA
"2388","90743","2017",NA,NA,NA,NA,1,6.066718386346,NA
"2389","90744","2008",NA,NA,NA,NA,1,3.456,NA
"2390","90744","2009",NA,NA,NA,NA,3,4.57333333333333,NA
"2391","90744","2010",NA,NA,NA,NA,3,3.4,NA
"2392","90744","2011",NA,NA,NA,NA,1,3.78,NA
"2393","90744","2012",NA,NA,NA,NA,3,4.095,NA
"2394","90744","2013",NA,NA,NA,NA,8,3.56875,NA
"2395","90744","2014",NA,NA,NA,NA,29,3.76527586206897,NA
"2396","90744","2015",NA,NA,NA,NA,26,8.36076923076923,NA
"2397","90744","2016",NA,NA,NA,NA,79,3.93315189873418,NA
"2398","90744","2017",NA,NA,NA,NA,31,4.60161290322581,NA
"2399","90745","2008",NA,NA,NA,NA,1,7.854,NA
"2400","90745","2009",NA,NA,NA,NA,2,3.575,NA
"2401","90745","2010",NA,NA,NA,NA,1,1.575,NA
"2402","90745","2011",NA,NA,NA,NA,5,5.199,NA
"2403","90745","2012",NA,NA,NA,NA,9,3.18167493323159,NA
"2404","90745","2013",NA,NA,NA,NA,15,4.36641515960829,NA
"2405","90745","2014",NA,NA,NA,NA,39,4.84127432277757,NA
"2406","90745","2015",NA,NA,NA,NA,111,4.43946293658935,NA
"2407","90745","2016",NA,NA,NA,NA,166,5.29026169469307,NA
"2408","90745","2017",NA,NA,NA,NA,88,5.37231885411449,NA
"2409","90746","2009",NA,NA,NA,NA,1,1.575,NA
"2410","90746","2010",NA,NA,NA,NA,4,3.202,NA
"2411","90746","2011",NA,NA,NA,NA,3,3.485,NA
"2412","90746","2012",NA,NA,NA,NA,3,3.6723006486074,NA
"2413","90746","2013",NA,NA,NA,NA,14,3.60864555513163,NA
"2414","90746","2014",NA,NA,NA,NA,30,5.1238351774132,NA
"2415","90746","2015",NA,NA,NA,NA,79,4.5298809066089,NA
"2416","90746","2016",NA,NA,NA,NA,120,5.2487077553552,NA
"2417","90746","2017",NA,NA,NA,NA,95,5.26128366390194,NA
"2418","90755","2009",NA,NA,NA,NA,2,3.275,NA
"2419","90755","2010",NA,NA,NA,NA,2,4.305,NA
"2420","90755","2011",NA,NA,NA,NA,4,11.6925,NA
"2421","90755","2012",NA,NA,NA,NA,36,2.31633282462165,NA
"2422","90755","2013",NA,NA,NA,NA,57,2.26271929824561,NA
"2423","90755","2014",NA,NA,NA,NA,55,2.96133266275884,NA
"2424","90755","2015",NA,NA,NA,NA,30,4.39385427304514,NA
"2425","90755","2016",NA,NA,NA,NA,24,5.33430615087822,NA
"2426","90755","2017",NA,NA,NA,NA,20,6.65967644942581,NA
"2427","90801","2009",NA,NA,NA,NA,1,2.66,NA
"2428","90802","2008",NA,NA,NA,NA,1,6.3,NA
"2429","90802","2011",NA,NA,NA,NA,1,1.92,NA
"2430","90802","2012",NA,NA,NA,NA,1,4.8,NA
"2431","90802","2013",NA,NA,NA,NA,1,3.12,NA
"2432","90802","2014",NA,NA,NA,NA,5,4.60785043876383,NA
"2433","90802","2016",NA,NA,NA,NA,6,6.89994446509817,NA
"2434","90802","2017",NA,NA,NA,NA,5,5.11612203097126,NA
"2435","90803","2008",NA,NA,NA,NA,10,5.21170679130103,NA
"2436","90803","2009",NA,NA,NA,NA,18,4.201,NA
"2437","90803","2010",NA,NA,NA,NA,13,4.22714871012238,NA
"2438","90803","2011",NA,NA,NA,NA,27,4.60070781578985,NA
"2439","90803","2012",NA,NA,NA,NA,21,4.81276893588416,NA
"2440","90803","2013",NA,NA,NA,NA,22,4.9126419479033,NA
"2441","90803","2014",NA,NA,NA,NA,38,5.09846096307155,NA
"2442","90803","2015",NA,NA,NA,NA,39,6.9144860522146,NA
"2443","90803","2016",NA,NA,NA,NA,58,5.65255352330819,NA
"2444","90803","2017",NA,NA,NA,NA,47,6.07126227375695,NA
"2445","90804","2008",NA,NA,NA,NA,1,7.128,NA
"2446","90804","2009",NA,NA,NA,NA,1,3.29,NA
"2447","90804","2010",NA,NA,NA,NA,4,2.36056600534147,NA
"2448","90804","2011",NA,NA,NA,NA,4,3.99,NA
