"","pop","male_pop","white_pop","hisp_pop","med_age","black_pop","asian_pop","nonfluent_english_pop","pov","inc_under10","inc_10to15","inc_15to20","inc_20to25","inc_25to30","inc_30to35","inc_35to40","inc_40to45","inc_45to50","inc_50to60","inc_60to75","inc_75to100","inc_100to125","inc_125to150","inc_150to200","inc_over200","ed_LThighschool","ed_college","year","county","county_medianinc","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate"
"412",21464,11124,7672,12655,35.1,362,324,4326,2929,252,363,340,550,326,409,295,393,296,474,872,1073,499,282,398,291,3397,1418,2018,"Colusa",56704,35.7435706298919,58.9591874767052,1.50950428624674,1.68654491241148,51.8263138278047,20.1546775997018,31.8428946381702,13.2920884889389,13.6461051062244
"413",1133247,553701,502951,288101,39.4,97333,185065,82158,102543,13870,11757,10198,11218,11477,11037,11248,11813,11773,22506,32178,48475,41597,32747,43088,67295,64033,255464,2018,"Contra Costa",93712,44.3814102309558,25.4226130755255,16.3305087063985,8.58886015140565,48.8596925471676,7.24978755734628,10.5363010644407,42.0352882908232,9.04860105519803
"414",27424,14575,17172,5340,38.6,785,977,505,5458,879,829,801,489,504,611,334,437,232,979,1033,1140,678,256,281,316,2963,1840,2018,"Del Norte",45258,62.6166861143524,19.4719953325554,3.56257292882147,2.86245624270712,53.1468786464411,1.84145274212369,19.9501750605979,12.3889038513332,19.9022753792299
"415",186661,93040,145990,23631,45.8,1494,8291,3760,16537,2593,2436,2491,2609,2520,2369,2394,2074,2366,4492,6147,8942,7723,5158,6287,8571,6736,33621,2018,"El Dorado",80582,78.211302843122,12.6598486025469,4.44174198145301,0.800381440150862,49.8443702755262,2.01434686410123,6.87592507528199,34.3193997856377,8.85937608820268
"416",978130,487936,291455,515907,32,47372,100017,128944,232067,21380,19989,16672,18703,16529,17076,13047,14570,11125,23005,30086,35192,22645,15356,15704,13545,115675,98339,2018,"Fresno",51261,29.7971639761586,52.7442160040076,10.2253279216464,4.84311901281016,49.8845756699007,13.1827057753059,23.995627163859,20.3994465499609,23.7255783995992
"417",27897,14171,14507,11504,36.6,255,820,3442,5152,857,863,598,635,506,296,296,694,503,1040,976,1070,613,548,334,188,3549,1818,2018,"Glenn",47395,52.0020073843066,41.2374090403986,2.93938416317167,0.914076782449726,50.7975768003728,12.3382442556547,26.0496183206107,13.3440986494422,18.4679356203176
"418",135768,67666,101305,15360,38,1585,4160,3026,26957,3804,4175,3365,3524,3402,2757,3049,2775,2418,4699,5226,5712,3647,2017,1888,1809,6796,19600,2018,"Humboldt",45528,74.6162571445407,11.3134170054799,3.06405043898415,1.16743267927641,49.8394319721878,2.22880207412645,9.80677931860489,28.2832364103378,19.8551941547345
"419",180216,92250,19773,151019,32.4,4591,2684,53898,41191,3622,4272,3046,2654,2174,2270,1862,1826,1810,2927,4159,5127,3515,1763,1709,1321,22007,13485,2018,"Imperial",45834,10.9718337994407,83.7988857815066,1.48932392240423,2.54749855728681,51.1885737115461,29.9074444000533,25.3268425171477,15.5192652948488,22.8564611355263
"420",18085,9084,11389,3927,45.7,161,290,651,1792,240,574,407,387,605,459,345,478,361,623,1044,910,697,388,300,265,938,2403,2018,"Inyo",52874,62.9748410284766,21.7141277301631,1.60353884434614,0.890240530826652,50.2294719380702,3.59966823334255,10.3122251539138,26.4182058047493,9.908764169201
"421",883053,452646,307030,465842,31.5,48179,41842,130018,187232,17667,15647,14308,15722,14994,13635,14003,12039,10696,20655,26957,30489,22739,12574,14736,11052,114015,68809,2018,"Kern",52479,34.7691474917134,52.7535719826556,4.73833393918598,5.45595790966114,51.2592109420386,14.7236915564524,25.9069064633772,15.6350333450732,21.2028043616861
"422",150075,82674,49058,81154,31.7,9687,5946,23084,28084,2329,2404,2081,2008,2488,2197,2177,2310,2083,3183,4483,5962,3661,1949,1943,1477,19643,10322,2018,"Kings",53865,32.6889888389139,54.0756288522405,3.96201899050475,6.45477261369315,55.0884557721139,15.3816425120773,25.2630089770301,13.2752012758186,18.7133100116608
"423",64148,31879,45623,12830,45.6,1562,661,3549,13224,2374,2051,1691,1512,1745,1502,1404,1154,1049,1880,2150,3178,1641,968,959,708,4922,4720,2018,"Lake",42475,71.1214691027,20.0006235580221,1.03042963147721,2.43499407619879,49.6960154642389,5.53251855085116,15.1665485471297,14.5441099436108,20.6148282097649
"424",31185,20671,20528,5834,36,2738,437,1558,2933,497,609,367,574,440,469,349,463,338,896,1083,1171,887,501,599,250,3411,1790,2018,"Lassen",56362,65.8265191598525,18.7077120410454,1.40131473464807,8.77986211319545,66.2850729517396,4.99599166265833,18.7078374376131,9.81736412000219,9.40516273849607
"425",10098052,4976788,2659052,4893603,36.2,823987,1469968,1523356,1589956,192319,168753,145179,151685,140329,142109,131332,136976,117732,230413,304198,396793,295737,204866,239855,307833,1099433,1813928,2018,"Los Angeles",64251,26.3323262744141,48.4608615602296,14.5569462308176,8.15986093159354,49.2846343037251,15.0856422605073,19.8231333385741,32.7057097709211,15.745175406108
"426",155013,74683,53531,88806,33.9,5026,3294,25925,30549,2850,2516,2080,2202,2275,2223,2522,2579,1998,3611,4760,5195,3823,2704,1832,1589,21879,10409,2018,"Madera",52884,34.5332326966125,57.2893886319212,2.12498306593641,3.2423087095921,48.1785398643985,16.7244037596847,28.7058175234197,13.6568789524784,19.7073793810842
"427",260295,127113,185809,41335,46.5,5709,15000,14925,19341,3448,2877,2503,2971,2544,3010,2580,2544,2734,5336,6910,10687,9490,8268,11730,27626,10143,80957,2018,"Marin",110217,71.3840066078872,15.8800591636413,5.76269232985651,2.19328070074339,48.83420734167,5.73387886820723,7.46269754848583,59.563995408929,7.43041549011698
"428",17540,8920,14125,1909,51.4,166,243,280,2435,494,484,448,486,462,249,326,416,391,813,652,1060,461,412,384,162,861,2084,2018,"Mariposa",51199,80.5302166476625,10.8836944127708,1.38540478905359,0.946408209806157,50.8551881413911,1.5963511972634,9.59973241164009,23.2355892518675,13.8825541619156
"429",87422,43439,57314,21679,42.8,531,1689,7130,15877,2289,2555,2096,1872,1887,2002,1592,1544,1441,2720,3705,3957,2518,1476,1280,1156,6220,8995,2018,"Mendocino",49233,65.56015648235,24.7981057399739,1.93200796138272,0.607398595319256,49.6888655029626,8.15584177895724,14.1511580288483,20.464576602812,18.1613323877285
"430",269075,135816,76008,158494,30.9,8772,20131,48523,59660,5230,5097,4354,4273,4585,3992,4303,4519,3374,6129,8825,9425,5453,3471,3506,3070,37876,17866,2018,"Merced",50129,28.2478862770603,58.9032797547152,7.48155718665799,3.26005760475704,50.4751463346651,18.0332621016445,29.426480413941,13.8803859719999,22.1722568057233
"431",8938,4613,6962,1292,47.7,149,140,429,1435,288,166,256,246,356,218,113,181,187,402,332,424,218,164,81,28,817,523,2018,"Modoc",45149,77.892145893936,14.4551353770418,1.56634593868874,1.66703960617588,51.6110986797941,4.79973148355337,18.2366071428571,11.6741071428571,16.0550458715596
"432",14174,7341,9234,3866,38.3,105,339,861,1454,140,102,26,241,197,142,310,121,314,652,591,801,439,326,218,227,997,2336,2018,"Mono",63018,65.1474530831099,27.2752927896148,2.39170311838578,0.740793001269931,51.7920135459292,6.07450261041343,12.4438342486271,29.1562656015976,10.2582192747284
"433",433212,220967,131238,252588,34.1,11200,24342,102765,58699,4820,4179,4128,5433,5232,5610,5159,5643,5181,10789,13467,17300,11386,8320,9041,10364,65958,48589,2018,"Monterey",66676,30.2941746766018,58.3058641034874,5.61895792360322,2.58533927961368,51.0066664819996,23.7216420597767,30.116020510198,22.1854410468785,13.5497169976824
"434",140530,70082,74159,47687,41.1,2867,11373,17588,11168,1582,1465,1353,1700,1701,1518,1620,1805,1706,3297,4403,6142,5361,3917,4977,6485,11878,24538,2018,"Napa",84753,52.770938589625,33.9336796413577,8.09293389311891,2.04013377926421,49.8697786949406,12.5154771223226,16.3024979412572,33.6782871259951,7.94705756777912
"435",99092,48889,84470,9281,50.1,655,1008,1507,11169,2085,1934,1558,1905,2017,1658,1738,1919,1730,3007,3758,5233,4147,2505,2738,2972,3176,17810,2018,"Nevada",63240,85.2440156622129,9.36604367658338,1.01723650748799,0.66100189722682,49.3369797763694,1.52080894522262,6.27667984189723,35.197628458498,11.2713438017196
"436",3164182,1562429,1296036,1080195,37.8,54732,635672,316468,359503,43771,30304,28568,34267,31974,34070,31214,34300,30574,65187,91896,132431,106933,82232,107421,147231,249970,695975,2018,"Orange",85398,40.9595908199971,34.1382069678672,20.0896155783707,1.72973615297729,49.3786071724066,10.0015738664843,14.6093801138967,40.6759344112064,11.361641018121
"437",380077,185511,278380,52498,41.9,6197,27535,7066,30293,5616,4796,4100,4665,4685,4942,4223,4406,3962,8586,13265,18041,15378,12369,15169,16458,9483,78510,2018,"Placer",84357,73.2430533812885,13.8124643164411,7.24458464995251,1.63045909118415,48.8087940075301,1.85909697245558,4.87848794139435,40.3891266770928,7.97022708556424
"438",18699,9423,15571,1629,52.2,194,200,189,2146,402,610,381,480,288,432,346,485,358,649,849,1057,698,350,397,265,621,1963,2018,"Plumas",53270,83.2718327183272,8.7116958126103,1.06957591315044,1.03748863575592,50.3930691480828,1.01074923792716,6.57699639906799,20.7900868460072,11.4765495481042
"439",2383286,1186188,856468,1154517,35.3,153545,152130,277259,345724,39712,30031,30788,33387,32468,32912,30340,30430,26259,52055,72876,94201,70408,46138,51748,44596,218118,253226,2018,"Riverside",63948,35.9364339823252,48.4422347968309,6.38320369439505,6.4425755028981,49.7711143354176,11.6334757977012,18.1519948070105,21.0737171485162,14.5061901928682
"440",1510023,737742,682500,347025,36,149064,235474,68523,235982,29236,27434,21956,23297,23270,22787,21105,21966,20208,41626,52315,69723,50968,34778,40791,34569,95237,249790,2018,"Sacramento",63902,45.1979870505284,22.9814380310763,15.5940671102361,9.8716377167765,48.8563419232687,4.53787789987305,11.7565512371679,30.8353784089394,15.6277089819162
"441",59416,29626,20780,35248,35.5,440,1739,8991,5459,295,594,455,483,575,550,681,506,752,1016,2182,2420,2508,1341,1766,1616,5696,5800,2018,"San Benito",81977,34.9737444459405,59.3240877878013,2.92682105830079,0.740541268345227,49.8619900363538,15.1322875992999,18.4444012693478,18.7811670228612,9.18776087249226
"442",2135413,1062472,623262,1127813,33.1,178404,149837,235373,359080,34198,31835,28028,31376,29804,28946,26615,28458,24328,51026,65978,83245,58691,37270,40547,30288,215449,223253,2018,"San Bernardino",60164,29.186953530769,52.8147482477628,7.01676912147674,8.35454312584966,49.7548717742188,11.0223642920597,19.6146426331175,20.3251247941341,16.8154825319505
"443",3302833,1661931,1515380,1106925,35.6,166412,390418,276552,403190,51029,39441,37574,40743,42521,41750,41849,41811,38912,78376,106429,144979,115805,81827,98349,117585,213920,691152,2018,"San Diego",74855,45.8812177303545,33.5144102048151,11.8207005924914,5.03846243512766,50.3183479152594,8.37317539215576,11.9925035640586,38.746460467961,12.2073989208658
"444",870044,443970,353670,132651,38.2,45402,297667,33850,92979,18633,18570,11303,11146,9470,9037,7697,8709,7497,14492,23428,33637,31612,26904,40785,86753,46241,344409,2018,"San Francisco",104552,40.6496682926381,15.2464702934564,34.2128673952122,5.21835677276092,51.0284537333744,3.89060783132807,8.28523972743871,61.7095462746791,10.6867009024831
"445",732212,364612,237887,301256,34.1,52023,112997,72012,114294,11947,11352,10502,11340,10646,10096,9756,10059,8358,17578,22439,28778,21230,14173,15258,13215,74408,67544,2018,"San Joaquin",61145,32.488814714864,41.1432754448165,15.4322791759764,7.10490950708265,49.795960732684,9.83485657159402,20.1770180272035,18.3157255352843,15.60941366708
"446",281455,142769,194574,63002,39.1,5265,10234,14125,35303,5649,4287,3608,4307,3717,3718,4276,4265,3329,7766,10626,13799,11439,7423,8158,8950,13488,45140,2018,"San Luis Obispo",70699,69.1314775008438,22.3843953740385,3.63610523884813,1.87063651382992,50.7253379758754,5.01856424650477,10.0057120390496,33.4859016490731,12.5430352987156
"447",765935,377851,303047,189002,39.6,17849,215337,58152,53387,7627,6048,5705,5962,6102,6323,6049,6560,5637,12284,18004,28976,26126,21178,32301,67087,41559,225539,2018,"San Mateo",113776,39.5656289371814,24.6759842545386,28.1142655708383,2.33035440344155,49.3319929236815,7.59228916291852,9.66416452729099,52.447027197976,6.97017370925731
"448",443738,222208,199356,200060,33.7,8626,23863,62647,63010,6864,5491,5008,5808,5199,6331,5660,5638,5660,9903,13874,18558,13987,9913,11941,15127,42939,67411,2018,"Santa Barbara",71657,44.9265106887398,45.0851628663761,5.3777228905345,1.94393989245906,50.0763964321289,14.1180155857736,20.5410447761194,32.2478951396862,14.1998206148673
"449",1922200,970469,615912,495455,37,48058,689176,124326,149850,20454,17520,14317,14773,14573,14703,14926,15293,14016,28824,42403,65389,59791,54878,83325,160340,114820,578761,2018,"Santa Clara",116178,32.0420351680366,25.7754135885964,35.8535011965456,2.50015607116845,50.4874102590781,6.46790136302154,10.6621549216125,53.7435938389422,7.79575486421808
"450",273765,135727,157540,91676,37.4,2596,12601,30311,37429,4893,4046,3273,3818,3275,3459,2894,3506,2776,6636,7717,11540,9305,6350,8902,13366,19776,53652,2018,"Santa Cruz",78041,57.5457052581594,33.4871148612861,4.60285281171808,0.948258542910891,49.5779226709039,11.0719047358136,14.3445714617304,38.9166134741484,13.6719449162603
"451",179085,87859,143575,17605,41.8,2209,5427,2125,30186,4231,4935,3799,4058,3836,3705,3625,3578,2951,5169,7835,8110,5160,3041,3722,2718,7684,20373,2018,"Shasta",50905,80.171426976017,9.83052740318843,3.03040455649552,1.23349247564006,49.0599436022001,1.18658737471033,8.48779410140285,22.5041422732796,16.8556830555323
"452",2930,1542,2567,324,55.5,6,0,16,241,45,127,88,57,49,69,15,88,93,76,63,135,176,87,48,25,75,197,2018,"Sierra",48125,87.6109215017065,11.0580204778157,0,0.204778156996587,52.6279863481229,0.546075085324232,5.07786052809749,13.3378469871361,8.22525597269625
"453",43540,21706,33390,5336,48,632,678,1018,8374,1554,1307,1227,1453,1169,1025,1044,972,853,1663,1841,2157,1212,727,619,434,2313,4421,2018,"Siskiyou",44200,76.6881028938907,12.2553973357832,1.55718879191548,1.45153881488287,49.8530087276068,2.33807992650436,10.8443902667729,20.7276478034601,19.232889297198
"454",438530,217931,168870,114406,37.9,61826,67813,26816,44427,6100,5323,4218,5220,5065,5209,5003,5745,5221,10308,14907,21756,16813,11636,14073,12470,27937,61279,2018,"Solano",77609,38.508197842793,26.0885230200898,15.463708298178,14.0984653273436,49.6958018835656,6.11497503021458,11.8747954416972,26.0470197183577,10.1308918432034
"455",501317,245196,318237,132985,41.7,7960,20087,44152,50714,7132,6950,6928,6193,6559,6979,6600,6966,5950,13929,18336,27194,19433,13669,17769,18752,34997,88379,2018,"Sonoma",76753,63.4801931711871,26.5271275460437,4.00684596772102,1.58781768820926,48.9103700851956,8.80720183037878,13.1138265304211,33.1167492908559,10.1161540502317
"456",539301,266844,229796,245973,34,15534,29248,64283,86066,8860,8979,8583,7993,8266,9120,8160,7930,7366,14255,17985,22512,16265,9612,9042,7754,54958,46126,2018,"Stanislaus",57387,42.6099710551251,45.6095946419532,5.42331647818194,2.8803951782029,49.4796041542664,11.919688633991,20.1941590605112,16.9488660581742,15.9588059358318
"457",95872,47789,44769,29354,35.7,2006,14635,7967,15181,1593,1561,1632,1652,1502,1784,1642,1435,1475,2630,3572,3959,3085,1777,1721,1340,9736,8422,2018,"Sutter",56955,46.6966371829105,30.6179072096128,15.2651451935915,2.09237316421896,49.8466705607477,8.31003838451268,20.2862917508803,17.5483924739024,15.8346545393858
"458",63373,31504,43539,15623,40.9,471,964,3830,13464,1658,1774,1754,1995,1426,1459,1131,1260,972,2030,2355,2530,1547,711,776,647,4892,4500,2018,"Tehama",42899,68.7027598504095,24.6524545153299,1.52115254130308,0.74321872090638,49.7120224701371,6.04358322945103,15.5950141859798,14.3453728203003,21.2456408880754
"459",12862,6582,10607,930,51.8,87,207,208,2491,577,504,382,485,353,416,267,322,214,413,542,556,356,137,164,108,680,1001,2018,"Trinity",38497,82.4677344114446,7.23060177266366,1.60939200746385,0.676411133571762,51.1740009329809,1.61716684807961,10.3390603618671,15.2197050326897,19.3671279738765
"460",460477,230255,133617,295149,30.8,7326,16462,104250,115786,9449,9406,8420,8835,7327,7825,7171,6636,5962,11234,12807,15118,9449,5855,5448,5164,64451,31186,2018,"Tulare",47518,29.0170844580728,64.0963609474523,3.57498854448756,1.5909589404031,50.0035832408568,22.6395672313709,29.4724760154014,14.2608902424525,25.1447955055301
"461",53932,28102,43364,6527,48.4,926,749,636,6715,1297,1450,984,1078,1338,1008,863,977,994,1782,2263,3114,1745,1293,886,1355,2776,5014,2018,"Tuolumne",56493,80.4049543870059,12.1022769413335,1.38878587851368,1.71697693391678,52.1063561521916,1.17926277534673,9.99567910125306,18.054155264295,12.4508640510272
"462",848112,419588,388301,360017,37.9,14835,61772,98524,80058,8653,7711,7936,8808,8806,9115,8693,9722,8429,17873,24938,38297,29965,21544,27073,33663,69401,146211,2018,"Ventura",84017,45.7841652989228,42.4492284037957,7.28347199426491,1.74917935367027,49.4731827871791,11.6168619238968,15.6573040045121,32.9861252115059,9.43955515309299
"463",214977,104375,101274,67809,31,5834,29612,14735,40583,5640,3773,3197,3233,2585,2857,2442,2552,2441,5533,6670,8701,6333,4720,5690,7143,12492,42365,2018,"Yolo",65923,47.1092256380915,31.5424440754127,13.7744968066351,2.713778683301,48.5517055312894,6.85422161440526,12.4157671894567,42.1064662969368,18.8778334426474
"464",75493,38468,42085,20990,32.5,2432,5104,4907,13298,1289,1879,1357,1478,1323,1174,1669,1260,1027,2122,2622,3264,2363,1228,1450,674,6612,6036,2018,"Yuba",52624,55.7468904401733,27.8039023485621,6.76089173830686,3.22149073424026,50.9557177486654,6.49994039182441,17.3424959345329,15.8317158894193,17.6148782006279
